airlineID,routeID,TV,n_meals,planeTypeID
751,10544,NULL,NULL,17
4611,10544,NULL,NULL,15
751,10545,NULL,NULL,13
4611,10545,NULL,NULL,13
751,10546,NULL,NULL,15
1758,10546,NULL,NULL,15
4611,10546,NULL,NULL,15
751,10547,NULL,NULL,17
1767,10547,NULL,NULL,64
4611,10547,NULL,NULL,15
5484,10547,NULL,NULL,64
751,10548,NULL,NULL,19
3320,10548,NULL,NULL,19
3321,10548,NULL,NULL,19
751,10549,NULL,NULL,17
4611,10549,NULL,NULL,15
751,10550,NULL,NULL,75
4599,10550,NULL,NULL,75
751,10551,NULL,NULL,13
4611,10551,NULL,NULL,13
751,10552,NULL,NULL,15
751,10553,NULL,NULL,15
4611,10553,NULL,NULL,15
751,10554,NULL,NULL,13
751,10555,NULL,NULL,13
1767,10555,NULL,NULL,75
3090,10555,NULL,NULL,64
4599,10555,NULL,NULL,75
4611,10555,NULL,NULL,13
316,10556,NULL,NULL,17
751,10556,NULL,NULL,17
751,10557,NULL,NULL,13
1758,10557,NULL,NULL,13
4611,10557,NULL,NULL,13
324,10558,NULL,NULL,92
751,10558,NULL,NULL,92
751,10559,NULL,NULL,15
4435,10559,NULL,NULL,15
4464,10559,NULL,NULL,15
4750,10559,NULL,NULL,15
751,10560,NULL,NULL,13
1767,10560,NULL,NULL,75
4611,10560,NULL,NULL,13
751,10561,NULL,NULL,13
4611,10561,NULL,NULL,13
751,10562,NULL,NULL,13
4611,10562,NULL,NULL,13
751,10563,NULL,NULL,13
4611,10563,NULL,NULL,13
751,10564,NULL,NULL,13
4611,10564,NULL,NULL,13
751,10565,NULL,NULL,13
1767,10565,NULL,NULL,17
4611,10565,NULL,NULL,13
751,10566,NULL,NULL,13
4611,10566,NULL,NULL,13
751,10567,NULL,NULL,13
4611,10567,NULL,NULL,13
1767,10569,NULL,NULL,17
1767,10570,NULL,NULL,170
751,10571,NULL,NULL,13
4608,10571,NULL,NULL,15
4611,10571,NULL,NULL,13
690,10572,NULL,NULL,15
751,10572,NULL,NULL,75
1758,10572,NULL,NULL,170
1767,10572,NULL,NULL,170
2604,10572,NULL,NULL,15
2660,10572,NULL,NULL,75
4599,10572,NULL,NULL,75
4608,10572,NULL,NULL,13
4611,10572,NULL,NULL,64
6557,10572,NULL,NULL,15
751,10573,NULL,NULL,13
4611,10573,NULL,NULL,13
690,10574,NULL,NULL,15
751,10574,NULL,NULL,75
1758,10574,NULL,NULL,75
1767,10574,NULL,NULL,170
2604,10574,NULL,NULL,15
4609,10574,NULL,NULL,75
4611,10574,NULL,NULL,64
690,10575,NULL,NULL,17
751,10575,NULL,NULL,15
1758,10575,NULL,NULL,15
1767,10575,NULL,NULL,88
2604,10575,NULL,NULL,17
2660,10575,NULL,NULL,75
4608,10575,NULL,NULL,15
4611,10575,NULL,NULL,15
5484,10575,NULL,NULL,64
12978,10575,NULL,NULL,15
751,10576,NULL,NULL,64
1767,10576,NULL,NULL,75
2660,10576,NULL,NULL,75
4608,10576,NULL,NULL,15
4611,10576,NULL,NULL,64
12978,10576,NULL,NULL,15
751,10577,NULL,NULL,15
1767,10577,NULL,NULL,75
2660,10577,NULL,NULL,75
4608,10577,NULL,NULL,13
4611,10577,NULL,NULL,15
690,10578,NULL,NULL,15
751,10578,NULL,NULL,75
1758,10578,NULL,NULL,170
1767,10578,NULL,NULL,170
2604,10578,NULL,NULL,15
2660,10578,NULL,NULL,75
4599,10578,NULL,NULL,75
4608,10578,NULL,NULL,13
4611,10578,NULL,NULL,64
6557,10578,NULL,NULL,15
751,10579,NULL,NULL,75
1758,10579,NULL,NULL,15
1767,10579,NULL,NULL,75
2660,10579,NULL,NULL,75
4026,10579,NULL,NULL,75
4608,10579,NULL,NULL,13
4611,10579,NULL,NULL,64
5484,10579,NULL,NULL,64
15999,10579,NULL,NULL,15
1767,10580,NULL,NULL,88
9531,10580,NULL,NULL,88
10122,10580,NULL,NULL,64
751,10581,NULL,NULL,75
1758,10581,NULL,NULL,15
1767,10581,NULL,NULL,88
2660,10581,NULL,NULL,75
2942,10581,NULL,NULL,64
4162,10581,NULL,NULL,64
4599,10581,NULL,NULL,75
6557,10581,NULL,NULL,15
12978,10581,NULL,NULL,15
1767,10582,NULL,NULL,15
2942,10582,NULL,NULL,75
4162,10582,NULL,NULL,75
805,10583,NULL,NULL,15
1758,10583,NULL,NULL,88
1767,10583,NULL,NULL,88
2660,10583,NULL,NULL,75
3081,10583,NULL,NULL,15
4609,10583,NULL,NULL,75
15999,10583,NULL,NULL,15
690,10584,NULL,NULL,15
751,10584,NULL,NULL,75
1758,10584,NULL,NULL,75
1767,10584,NULL,NULL,170
2604,10584,NULL,NULL,15
4609,10584,NULL,NULL,75
4611,10584,NULL,NULL,64
751,10585,NULL,NULL,75
1767,10585,NULL,NULL,74
2660,10585,NULL,NULL,75
4611,10585,NULL,NULL,64
751,10586,NULL,NULL,75
1767,10586,NULL,NULL,15
4599,10586,NULL,NULL,75
5484,10586,NULL,NULL,64
751,10587,NULL,NULL,75
1767,10587,NULL,NULL,75
4599,10587,NULL,NULL,75
751,10588,NULL,NULL,15
4611,10588,NULL,NULL,15
1756,10589,NULL,NULL,21
1767,10589,NULL,NULL,88
751,10590,NULL,NULL,15
1767,10590,NULL,NULL,15
4608,10590,NULL,NULL,15
4611,10590,NULL,NULL,15
5484,10590,NULL,NULL,64
12978,10590,NULL,NULL,15
751,10591,NULL,NULL,15
4608,10591,NULL,NULL,17
4611,10591,NULL,NULL,15
751,10592,NULL,NULL,15
4608,10592,NULL,NULL,15
4611,10592,NULL,NULL,15
1767,10593,NULL,NULL,15
4608,10593,NULL,NULL,17
1767,10594,NULL,NULL,15
4608,10594,NULL,NULL,13
5484,10594,NULL,NULL,64
4608,10595,NULL,NULL,17
1767,10596,NULL,NULL,17
4608,10596,NULL,NULL,17
6557,10596,NULL,NULL,15
751,10597,NULL,NULL,75
849,10597,NULL,NULL,74
1767,10597,NULL,NULL,15
2660,10597,NULL,NULL,75
3189,10597,NULL,NULL,74
4599,10597,NULL,NULL,75
4608,10597,NULL,NULL,15
4611,10597,NULL,NULL,75
13704,10597,NULL,NULL,74
751,10598,NULL,NULL,75
1767,10598,NULL,NULL,15
2660,10598,NULL,NULL,75
4026,10598,NULL,NULL,75
4608,10598,NULL,NULL,17
4611,10598,NULL,NULL,64
5484,10598,NULL,NULL,64
6557,10598,NULL,NULL,13
4608,10599,NULL,NULL,17
4608,10600,NULL,NULL,17
751,10601,NULL,NULL,64
1758,10601,NULL,NULL,15
1767,10601,NULL,NULL,15
4608,10601,NULL,NULL,17
4611,10601,NULL,NULL,64
4608,10602,NULL,NULL,15
15999,10603,NULL,NULL,15
805,10604,NULL,NULL,15
1758,10604,NULL,NULL,15
1767,10604,NULL,NULL,13
3081,10604,NULL,NULL,15
4609,10604,NULL,NULL,75
15999,10604,NULL,NULL,15
1767,10605,NULL,NULL,15
1758,10606,NULL,NULL,15
1767,10609,NULL,NULL,17
2091,10609,NULL,NULL,218
751,10610,NULL,NULL,15
1767,10610,NULL,NULL,15
4611,10610,NULL,NULL,15
751,10611,NULL,NULL,17
4611,10611,NULL,NULL,15
751,10612,NULL,NULL,75
1758,10612,NULL,NULL,15
1767,10612,NULL,NULL,13
2660,10612,NULL,NULL,75
2946,10612,NULL,NULL,75
4611,10612,NULL,NULL,64
5434,10612,NULL,NULL,75
9829,10612,NULL,NULL,75
751,10613,NULL,NULL,15
1767,10613,NULL,NULL,15
4611,10613,NULL,NULL,15
751,10614,NULL,NULL,75
1758,10614,NULL,NULL,17
1767,10614,NULL,NULL,13
2660,10614,NULL,NULL,75
4599,10614,NULL,NULL,75
5484,10614,NULL,NULL,64
751,10615,NULL,NULL,15
4611,10615,NULL,NULL,15
751,10616,NULL,NULL,75
1758,10616,NULL,NULL,15
1767,10616,NULL,NULL,15
4599,10616,NULL,NULL,75
4611,10616,NULL,NULL,75
1767,10617,NULL,NULL,15
1767,10618,NULL,NULL,17
1767,10619,NULL,NULL,64
5484,10619,NULL,NULL,64
1767,10620,NULL,NULL,75
2660,10620,NULL,NULL,75
1767,10621,NULL,NULL,15
5484,10621,NULL,NULL,64
28,10622,NULL,NULL,92
1767,10622,NULL,NULL,15
3830,10622,NULL,NULL,92
1767,10623,NULL,NULL,64
2660,10623,NULL,NULL,75
5484,10623,NULL,NULL,64
1767,10624,NULL,NULL,15
1767,10625,NULL,NULL,13
1767,10626,NULL,NULL,15
1767,10627,NULL,NULL,13
1767,10628,NULL,NULL,15
1767,10629,NULL,NULL,75
1767,10630,NULL,NULL,64
5484,10630,NULL,NULL,64
1767,10631,NULL,NULL,15
751,10632,NULL,NULL,75
2660,10632,NULL,NULL,75
2946,10632,NULL,NULL,75
4611,10632,NULL,NULL,64
5434,10632,NULL,NULL,75
9829,10632,NULL,NULL,75
1767,10633,NULL,NULL,13
1767,10635,NULL,NULL,15
4608,10636,NULL,NULL,15
751,10637,NULL,NULL,75
805,10637,NULL,NULL,15
1767,10637,NULL,NULL,15
3081,10637,NULL,NULL,15
4026,10637,NULL,NULL,75
4608,10637,NULL,NULL,15
4611,10637,NULL,NULL,64
5484,10637,NULL,NULL,75
6557,10637,NULL,NULL,13
15999,10637,NULL,NULL,15
751,10638,NULL,NULL,15
4608,10638,NULL,NULL,15
4611,10638,NULL,NULL,15
751,10639,NULL,NULL,121
1767,10639,NULL,NULL,15
4599,10639,NULL,NULL,121
4608,10639,NULL,NULL,17
4611,10639,NULL,NULL,75
5484,10639,NULL,NULL,64
4608,10640,NULL,NULL,15
324,10641,NULL,NULL,75
690,10641,NULL,NULL,170
751,10641,NULL,NULL,75
1767,10641,NULL,NULL,15
2604,10641,NULL,NULL,170
2942,10641,NULL,NULL,64
4026,10641,NULL,NULL,75
4162,10641,NULL,NULL,64
4611,10641,NULL,NULL,64
5484,10641,NULL,NULL,64
1767,10642,NULL,NULL,17
2660,10642,NULL,NULL,75
2942,10642,NULL,NULL,64
4162,10642,NULL,NULL,64
6557,10642,NULL,NULL,13
751,10643,NULL,NULL,75
805,10643,NULL,NULL,15
1758,10643,NULL,NULL,15
1767,10643,NULL,NULL,17
3081,10643,NULL,NULL,15
4609,10643,NULL,NULL,75
4611,10643,NULL,NULL,64
15999,10643,NULL,NULL,15
1767,10644,NULL,NULL,15
15999,10644,NULL,NULL,15
1756,10645,NULL,NULL,21
1767,10645,NULL,NULL,15
2660,10645,NULL,NULL,75
9082,10645,NULL,NULL,20
751,10647,NULL,NULL,75
1758,10647,NULL,NULL,64
1767,10647,NULL,NULL,13
2660,10647,NULL,NULL,75
4611,10647,NULL,NULL,75
12978,10647,NULL,NULL,15
324,10648,NULL,NULL,75
751,10648,NULL,NULL,75
751,10649,NULL,NULL,75
2660,10649,NULL,NULL,75
4599,10649,NULL,NULL,75
324,10650,NULL,NULL,75
751,10650,NULL,NULL,75
751,10651,NULL,NULL,75
28,10652,NULL,NULL,17
751,10652,NULL,NULL,17
1767,10652,NULL,NULL,17
3163,10652,NULL,NULL,13
3830,10652,NULL,NULL,17
324,10653,NULL,NULL,64
751,10653,NULL,NULL,75
1767,10653,NULL,NULL,13
751,10654,NULL,NULL,75
1758,10654,NULL,NULL,15
1767,10654,NULL,NULL,15
2660,10654,NULL,NULL,75
4611,10654,NULL,NULL,64
324,10655,NULL,NULL,75
751,10655,NULL,NULL,75
1758,10655,NULL,NULL,90
1767,10655,NULL,NULL,13
2987,10655,NULL,NULL,90
2988,10655,NULL,NULL,90
324,10656,NULL,NULL,75
751,10656,NULL,NULL,75
1758,10656,NULL,NULL,17
1767,10656,NULL,NULL,17
2660,10656,NULL,NULL,75
4611,10656,NULL,NULL,64
751,10657,NULL,NULL,75
1767,10657,NULL,NULL,13
4611,10657,NULL,NULL,75
751,10658,NULL,NULL,75
1758,10658,NULL,NULL,75
1767,10658,NULL,NULL,64
4599,10658,NULL,NULL,75
5484,10658,NULL,NULL,64
751,10659,NULL,NULL,75
1767,10659,NULL,NULL,15
2660,10659,NULL,NULL,75
4611,10659,NULL,NULL,64
751,10660,NULL,NULL,75
4611,10660,NULL,NULL,75
751,10661,NULL,NULL,75
1758,10661,NULL,NULL,15
1767,10661,NULL,NULL,17
2660,10661,NULL,NULL,75
4611,10661,NULL,NULL,15
1767,10662,NULL,NULL,17
1767,10663,NULL,NULL,15
1767,10664,NULL,NULL,17
1767,10665,NULL,NULL,15
1767,10666,NULL,NULL,75
1767,10667,NULL,NULL,13
1767,10668,NULL,NULL,17
2660,10668,NULL,NULL,75
6557,10668,NULL,NULL,15
11963,10668,NULL,NULL,75
1767,10669,NULL,NULL,13
1767,10670,NULL,NULL,13
1767,10671,NULL,NULL,15
1767,10672,NULL,NULL,13
1767,10673,NULL,NULL,74
1767,10674,NULL,NULL,15
324,10675,NULL,NULL,75
751,10675,NULL,NULL,64
805,10675,NULL,NULL,15
1758,10675,NULL,NULL,15
3081,10675,NULL,NULL,15
4608,10675,NULL,NULL,15
4611,10675,NULL,NULL,64
15999,10675,NULL,NULL,15
324,10676,NULL,NULL,13
751,10676,NULL,NULL,25
1758,10676,NULL,NULL,15
2193,10676,NULL,NULL,13
4608,10676,NULL,NULL,19
4609,10676,NULL,NULL,75
4611,10676,NULL,NULL,13
4608,10677,NULL,NULL,19
1683,10678,NULL,NULL,15
1758,10678,NULL,NULL,15
3952,10678,NULL,NULL,15
9764,10678,NULL,NULL,15
1758,10679,NULL,NULL,15
2942,10679,NULL,NULL,13
4162,10679,NULL,NULL,13
751,10680,NULL,NULL,75
849,10680,NULL,NULL,74
1758,10680,NULL,NULL,75
2942,10680,NULL,NULL,75
2987,10680,NULL,NULL,75
2988,10680,NULL,NULL,75
3189,10680,NULL,NULL,74
4162,10680,NULL,NULL,75
4611,10680,NULL,NULL,75
13704,10680,NULL,NULL,74
3378,10681,NULL,NULL,75
15999,10681,NULL,NULL,15
805,10682,NULL,NULL,15
1758,10682,NULL,NULL,15
3081,10682,NULL,NULL,15
4609,10682,NULL,NULL,87
4940,10682,NULL,NULL,19
15999,10682,NULL,NULL,15
805,10683,NULL,NULL,15
1758,10683,NULL,NULL,15
1767,10683,NULL,NULL,15
3081,10683,NULL,NULL,15
4609,10683,NULL,NULL,75
15999,10683,NULL,NULL,15
805,10684,NULL,NULL,15
1758,10684,NULL,NULL,75
3081,10684,NULL,NULL,15
4742,10684,NULL,NULL,75
9810,10684,NULL,NULL,75
15999,10684,NULL,NULL,15
805,10685,NULL,NULL,15
1758,10685,NULL,NULL,15
3081,10685,NULL,NULL,15
15999,10685,NULL,NULL,15
751,10686,NULL,NULL,75
805,10686,NULL,NULL,15
1758,10686,NULL,NULL,15
1767,10686,NULL,NULL,17
3081,10686,NULL,NULL,15
4609,10686,NULL,NULL,75
4611,10686,NULL,NULL,64
15999,10686,NULL,NULL,15
1758,10687,NULL,NULL,15
4609,10687,NULL,NULL,75
15999,10687,NULL,NULL,15
805,10688,NULL,NULL,15
1680,10688,NULL,NULL,15
1758,10688,NULL,NULL,17
2773,10688,NULL,NULL,20
3081,10688,NULL,NULL,15
4609,10688,NULL,NULL,19
15999,10688,NULL,NULL,15
805,10689,NULL,NULL,15
1758,10689,NULL,NULL,87
3081,10689,NULL,NULL,15
4609,10689,NULL,NULL,87
15999,10689,NULL,NULL,15
805,10690,NULL,NULL,15
1758,10690,NULL,NULL,17
1767,10690,NULL,NULL,13
3081,10690,NULL,NULL,15
4609,10690,NULL,NULL,75
15999,10690,NULL,NULL,15
15999,10691,NULL,NULL,15
805,10692,NULL,NULL,15
1756,10692,NULL,NULL,75
2091,10692,NULL,NULL,17
3081,10692,NULL,NULL,15
15999,10692,NULL,NULL,15
324,10693,NULL,NULL,92
751,10693,NULL,NULL,19
805,10693,NULL,NULL,15
1758,10693,NULL,NULL,17
2987,10693,NULL,NULL,90
2988,10693,NULL,NULL,90
3081,10693,NULL,NULL,15
4609,10693,NULL,NULL,17
15999,10693,NULL,NULL,15
751,10694,NULL,NULL,15
805,10694,NULL,NULL,15
1758,10694,NULL,NULL,15
1767,10694,NULL,NULL,75
3081,10694,NULL,NULL,15
4609,10694,NULL,NULL,87
4611,10694,NULL,NULL,15
15999,10694,NULL,NULL,15
316,10695,NULL,NULL,17
751,10695,NULL,NULL,17
805,10695,NULL,NULL,15
1758,10695,NULL,NULL,17
3081,10695,NULL,NULL,15
4609,10695,NULL,NULL,17
15999,10695,NULL,NULL,15
1758,10696,NULL,NULL,74
1767,10696,NULL,NULL,74
4609,10696,NULL,NULL,75
15999,10696,NULL,NULL,15
1479,10697,NULL,NULL,17
1758,10697,NULL,NULL,15
13899,10697,NULL,NULL,17
15999,10697,NULL,NULL,15
805,10698,NULL,NULL,15
1758,10698,NULL,NULL,15
1767,10698,NULL,NULL,15
3081,10698,NULL,NULL,15
4609,10698,NULL,NULL,64
15999,10698,NULL,NULL,15
1758,10699,NULL,NULL,20
4435,10699,NULL,NULL,34
4464,10699,NULL,NULL,34
15999,10699,NULL,NULL,15
805,10700,NULL,NULL,15
1758,10700,NULL,NULL,15
1767,10700,NULL,NULL,15
3081,10700,NULL,NULL,15
4609,10700,NULL,NULL,87
15999,10700,NULL,NULL,15
15999,10701,NULL,NULL,15
751,10702,NULL,NULL,75
805,10702,NULL,NULL,15
1758,10702,NULL,NULL,17
1767,10702,NULL,NULL,13
3081,10702,NULL,NULL,15
4599,10702,NULL,NULL,75
15999,10702,NULL,NULL,15
751,10703,NULL,NULL,82
805,10703,NULL,NULL,15
1756,10703,NULL,NULL,82
1758,10703,NULL,NULL,20
1767,10703,NULL,NULL,17
2091,10703,NULL,NULL,82
3081,10703,NULL,NULL,15
5038,10703,NULL,NULL,19
15999,10703,NULL,NULL,15
805,10704,NULL,NULL,15
1758,10704,NULL,NULL,15
3081,10704,NULL,NULL,15
4609,10704,NULL,NULL,75
15999,10704,NULL,NULL,15
1758,10705,NULL,NULL,64
4609,10705,NULL,NULL,64
15999,10705,NULL,NULL,15
24,10706,NULL,NULL,94
751,10706,NULL,NULL,103
1758,10706,NULL,NULL,29
2009,10706,NULL,NULL,29
2660,10706,NULL,NULL,94
5209,10706,NULL,NULL,103
24,10707,NULL,NULL,94
751,10707,NULL,NULL,82
2660,10707,NULL,NULL,94
5209,10707,NULL,NULL,82
5265,10707,NULL,NULL,94
330,10708,NULL,NULL,92
751,10708,NULL,NULL,92
1758,10708,NULL,NULL,20
330,10709,NULL,NULL,96
751,10709,NULL,NULL,96
137,10710,NULL,NULL,95
751,10710,NULL,NULL,19
1758,10710,NULL,NULL,20
218,10711,NULL,NULL,103
1758,10711,NULL,NULL,20
321,10712,NULL,NULL,94
751,10713,NULL,NULL,27
2350,10713,NULL,NULL,27
596,10714,NULL,NULL,20
1758,10714,NULL,NULL,20
4609,10715,NULL,NULL,75
5038,10715,NULL,NULL,17
9082,10715,NULL,NULL,17
751,10716,NULL,NULL,29
1355,10716,NULL,NULL,94
1758,10716,NULL,NULL,20
5347,10716,NULL,NULL,29
4255,10717,NULL,NULL,15
345,10718,NULL,NULL,95
751,10718,NULL,NULL,95
751,10719,NULL,NULL,25
805,10719,NULL,NULL,15
1758,10719,NULL,NULL,75
1767,10719,NULL,NULL,15
3081,10719,NULL,NULL,15
4609,10719,NULL,NULL,87
4611,10719,NULL,NULL,25
751,10720,NULL,NULL,94
5209,10720,NULL,NULL,94
751,10721,NULL,NULL,19
1758,10721,NULL,NULL,20
3320,10721,NULL,NULL,34
3321,10721,NULL,NULL,34
751,10722,NULL,NULL,15
1758,10722,NULL,NULL,75
2987,10722,NULL,NULL,75
2988,10722,NULL,NULL,75
751,10723,NULL,NULL,17
4611,10723,NULL,NULL,15
751,10724,NULL,NULL,98
4951,10724,NULL,NULL,98
751,10725,NULL,NULL,15
4611,10725,NULL,NULL,15
751,10726,NULL,NULL,13
1758,10726,NULL,NULL,13
4611,10726,NULL,NULL,13
751,10727,NULL,NULL,15
1758,10727,NULL,NULL,15
4611,10727,NULL,NULL,15
751,10728,NULL,NULL,15
1758,10728,NULL,NULL,75
1767,10728,NULL,NULL,75
4609,10728,NULL,NULL,75
4611,10728,NULL,NULL,15
345,10729,NULL,NULL,19
751,10729,NULL,NULL,19
1758,10729,NULL,NULL,20
4089,10729,NULL,NULL,20
751,10730,NULL,NULL,29
3320,10730,NULL,NULL,29
3321,10730,NULL,NULL,29
751,10731,NULL,NULL,19
324,10732,NULL,NULL,64
751,10732,NULL,NULL,13
1758,10732,NULL,NULL,15
1767,10732,NULL,NULL,15
2987,10732,NULL,NULL,90
2988,10732,NULL,NULL,90
324,10733,NULL,NULL,94
751,10733,NULL,NULL,17
1758,10733,NULL,NULL,21
2987,10733,NULL,NULL,90
2988,10733,NULL,NULL,90
324,10734,NULL,NULL,75
345,10734,NULL,NULL,19
751,10734,NULL,NULL,94
1758,10734,NULL,NULL,17
1767,10734,NULL,NULL,17
4611,10734,NULL,NULL,19
324,10735,NULL,NULL,75
751,10735,NULL,NULL,75
751,10736,NULL,NULL,82
1758,10736,NULL,NULL,20
2009,10736,NULL,NULL,20
5209,10736,NULL,NULL,82
345,10737,NULL,NULL,19
751,10737,NULL,NULL,19
1758,10737,NULL,NULL,20
4089,10737,NULL,NULL,21
324,10738,NULL,NULL,17
751,10738,NULL,NULL,17
805,10738,NULL,NULL,15
1758,10738,NULL,NULL,15
1767,10738,NULL,NULL,15
3081,10738,NULL,NULL,15
4611,10738,NULL,NULL,76
751,10739,NULL,NULL,13
1758,10739,NULL,NULL,75
4611,10739,NULL,NULL,13
751,10740,NULL,NULL,17
805,10740,NULL,NULL,15
1758,10740,NULL,NULL,15
1767,10740,NULL,NULL,75
2660,10740,NULL,NULL,75
2987,10740,NULL,NULL,17
2988,10740,NULL,NULL,17
3081,10740,NULL,NULL,15
4609,10740,NULL,NULL,75
4611,10740,NULL,NULL,15
751,10741,NULL,NULL,75
1758,10741,NULL,NULL,15
4599,10741,NULL,NULL,75
3935,10754,NULL,NULL,231
3935,10755,NULL,NULL,231
24,10757,NULL,NULL,182
5265,10757,NULL,NULL,182
3029,10771,NULL,NULL,170
24,10772,NULL,NULL,13
3029,10772,NULL,NULL,170
5265,10772,NULL,NULL,13
24,10773,NULL,NULL,13
321,10773,NULL,NULL,87
2009,10773,NULL,NULL,87
3029,10773,NULL,NULL,15
5265,10773,NULL,NULL,13
24,10774,NULL,NULL,13
3029,10774,NULL,NULL,15
5265,10774,NULL,NULL,13
24,10775,NULL,NULL,75
3029,10775,NULL,NULL,170
4687,10775,NULL,NULL,13
5265,10775,NULL,NULL,75
24,10776,NULL,NULL,75
2009,10776,NULL,NULL,88
3029,10776,NULL,NULL,15
5265,10776,NULL,NULL,75
24,10777,NULL,NULL,75
3029,10777,NULL,NULL,15
5209,10777,NULL,NULL,88
5265,10777,NULL,NULL,75
5331,10777,NULL,NULL,13
24,10778,NULL,NULL,170
2009,10778,NULL,NULL,167
5265,10778,NULL,NULL,170
24,10779,NULL,NULL,94
137,10779,NULL,NULL,93
1355,10779,NULL,NULL,94
2009,10779,NULL,NULL,93
2350,10779,NULL,NULL,94
2822,10779,NULL,NULL,94
3090,10779,NULL,NULL,90
5067,10779,NULL,NULL,21
5347,10779,NULL,NULL,93
24,10780,NULL,NULL,19
1355,10780,NULL,NULL,21
2350,10780,NULL,NULL,21
2822,10780,NULL,NULL,21
24,10781,NULL,NULL,151
24,10782,NULL,NULL,87
5265,10782,NULL,NULL,87
24,10783,NULL,NULL,101
2987,10783,NULL,NULL,103
2988,10783,NULL,NULL,103
24,10784,NULL,NULL,75
3029,10784,NULL,NULL,15
4687,10784,NULL,NULL,13
5209,10784,NULL,NULL,76
5265,10784,NULL,NULL,75
24,10785,NULL,NULL,64
3029,10785,NULL,NULL,15
24,10786,NULL,NULL,170
3029,10786,NULL,NULL,170
5265,10786,NULL,NULL,170
24,10787,NULL,NULL,15
3029,10787,NULL,NULL,15
5265,10787,NULL,NULL,15
24,10788,NULL,NULL,166
3029,10788,NULL,NULL,170
5265,10788,NULL,NULL,166
2009,10789,NULL,NULL,123
3029,10789,NULL,NULL,170
24,10791,NULL,NULL,64
3029,10791,NULL,NULL,15
24,10792,NULL,NULL,64
3029,10792,NULL,NULL,15
24,10793,NULL,NULL,151
330,10795,NULL,NULL,149
5209,10795,NULL,NULL,149
330,10797,NULL,NULL,170
5209,10797,NULL,NULL,170
137,10798,NULL,NULL,87
321,10798,NULL,NULL,87
1316,10798,NULL,NULL,59
2009,10798,NULL,NULL,218
3090,10798,NULL,NULL,87
5347,10798,NULL,NULL,218
137,10799,NULL,NULL,82
596,10799,NULL,NULL,82
2009,10799,NULL,NULL,88
3935,10800,NULL,NULL,231
3935,10801,NULL,NULL,231
3935,10802,NULL,NULL,231
596,10803,NULL,NULL,19
2009,10803,NULL,NULL,19
3029,10804,NULL,NULL,15
3029,10805,NULL,NULL,170
3029,10806,NULL,NULL,170
2009,10807,NULL,NULL,123
3029,10807,NULL,NULL,170
3029,10808,NULL,NULL,15
5209,10808,NULL,NULL,76
2009,10809,NULL,NULL,13
3029,10809,NULL,NULL,170
2183,10810,NULL,NULL,96
3029,10810,NULL,NULL,96
3029,10811,NULL,NULL,170
5209,10811,NULL,NULL,74
3029,10812,NULL,NULL,15
4687,10812,NULL,NULL,13
3029,10813,NULL,NULL,170
3029,10814,NULL,NULL,170
5209,10814,NULL,NULL,15
2009,10815,NULL,NULL,123
3029,10815,NULL,NULL,170
3029,10816,NULL,NULL,15
3029,10817,NULL,NULL,15
1316,10818,NULL,NULL,59
2009,10818,NULL,NULL,15
3029,10818,NULL,NULL,15
2987,10819,NULL,NULL,170
2988,10819,NULL,NULL,170
3029,10819,NULL,NULL,170
2009,10820,NULL,NULL,167
3029,10820,NULL,NULL,170
3029,10821,NULL,NULL,15
2009,10822,NULL,NULL,15
3029,10822,NULL,NULL,15
3029,10823,NULL,NULL,15
2009,10824,NULL,NULL,122
3029,10824,NULL,NULL,170
3029,10825,NULL,NULL,15
3029,10826,NULL,NULL,170
3029,10827,NULL,NULL,15
3029,10828,NULL,NULL,15
5209,10828,NULL,NULL,88
5331,10828,NULL,NULL,15
3029,10829,NULL,NULL,15
3029,10830,NULL,NULL,15
3029,10831,NULL,NULL,15
3029,10832,NULL,NULL,15
3029,10833,NULL,NULL,15
3029,10834,NULL,NULL,15
1889,10835,NULL,NULL,74
5209,10835,NULL,NULL,74
24,10836,NULL,NULL,64
2688,10836,NULL,NULL,92
24,10837,NULL,NULL,64
24,10838,NULL,NULL,64
24,10839,NULL,NULL,64
2688,10839,NULL,NULL,92
24,10840,NULL,NULL,152
4547,10840,NULL,NULL,70
24,10841,NULL,NULL,13
5265,10841,NULL,NULL,13
24,10842,NULL,NULL,64
4547,10842,NULL,NULL,70
3029,10843,NULL,NULL,15
3029,10844,NULL,NULL,15
24,10845,NULL,NULL,123
5265,10845,NULL,NULL,123
24,10846,NULL,NULL,166
2009,10846,NULL,NULL,166
5265,10846,NULL,NULL,166
24,10848,NULL,NULL,167
5209,10848,NULL,NULL,75
5265,10848,NULL,NULL,122
24,10849,NULL,NULL,13
4547,10849,NULL,NULL,70
5265,10849,NULL,NULL,13
137,10850,NULL,NULL,122
596,10850,NULL,NULL,122
2009,10850,NULL,NULL,217
3090,10850,NULL,NULL,122
24,10852,NULL,NULL,92
5265,10852,NULL,NULL,92
24,10853,NULL,NULL,87
2009,10853,NULL,NULL,87
2688,10853,NULL,NULL,92
3090,10853,NULL,NULL,87
5209,10853,NULL,NULL,89
5265,10853,NULL,NULL,87
24,10854,NULL,NULL,64
2688,10854,NULL,NULL,92
24,10855,NULL,NULL,87
5265,10855,NULL,NULL,88
24,10856,NULL,NULL,64
2688,10856,NULL,NULL,92
24,10857,NULL,NULL,64
330,10858,NULL,NULL,92
